Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
N1010_N1_RNA_S38_L001_R1	0.0	0.0003225136097438869	0.0	2.643554178228581e-06	0.0	7.930662534685744e-06	0.0	0.0005551463774280021	6.344530027748595e-05	0.0001755319974343778	0.00016495778072146347	0.0005001604505208477	0.0006897450161423096	0.0004524542689832112	0.0006295024965158242	0.00040218717700523266	0.0011560983244081854	0.0007061792463272799	0.0011634856745114841	0.00045836895159434067	3.8055310222132014e-05	1.1764057751971148e-05	4.210557315621981e-05	8.879366261871158e-05	0.00014192443592022063	6.523842871209008e-06	2.3565333095040684e-05	0.008418946136701803	0.0008419867051164317	0.00042312487799650166	5.432993812355585e-05	2.6621959630024785e-05	0.00011746879351301076	0.0022742145950987985	0.0027002423950225865	7.2618099117169665e-06
N1010_N1_RNA_S38_L001_R2	2.6858249064010164e-06	0.0013348549784813052	0.0	6.177397284722337e-05	5.371649812802033e-06	0.00017995026872886808	0.0027019398558394223	0.0	0.0	0.0034389302101558612	3.27670638580924e-05	0.007458535765075622	0.00015003027465752	0.0004350027085538214	7.99209241716415e-05	6.68187746779672e-05	0.0008123761875827682	0.0005821013119960243	0.00013635558798920009	0.00011715960325393569	0.0009618349782532675	0.002589227019115618	0.0006107508981146814	0.00011622925961505457	0.0011187793595689491	0.0005358786289154948	0.0012466274117697914	0.00017875302918380595	0.00022774761033256784	0.0004454031032617538	0.00032385601102664945	0.0014806530076029354	0.0002945820596048947	0.00021160478686456052	5.161602598024159e-05	0.0
N1010_U2_RNA_S39_L001_R1	0.0	0.0003503438127972319	0.0	0.0	0.0	1.6551676195144814e-05	0.0	0.0006344809208138845	4.413780318705284e-05	0.00018868910862465088	0.00017930982544740216	0.00047613655188033245	0.0006788896785270111	0.0004621797196616691	0.0006630823580212779	0.0004027657263356279	0.00112259070790121	0.000690592863516765	0.0011014154037418532	0.00046768453402676617	3.123392335155566e-05	1.531144636387171e-05	3.443038148380659e-05	8.659205758148614e-05	0.00012187725199104114	8.815123872053195e-06	3.078175722236392e-05	0.008354392369872855	0.0008208394417905342	0.00042412762637245775	5.969259475287895e-05	2.600263257362532e-05	0.00011434369065175127	0.00226454032844962	0.0027468518404445835	5.042952719418558e-06
N1010_U2_RNA_S39_L001_R2	8.408248491770426e-06	0.0013228977627052138	2.802749497256809e-06	8.968798391221789e-05	0.0	0.0001597567213436381	0.0027186670123391047	0.0	8.408248491770426e-06	0.003487741474386373	3.699629336378988e-05	0.007499036554860319	0.00015936179417139288	0.00042511648642780094	7.656430878748706e-05	5.825783042356413e-05	0.0007857591138148803	0.0006169356794326315	0.00013608221528980537	0.00012727918173421123	0.0009817510701633433	0.0026463524053631344	0.0006231468143573962	0.00012635748683045573	0.0011744523151233227	0.0005444692857890243	0.001235754031108783	0.00021325095886979095	0.0002428617301012679	0.00045293121540080424	0.00031315790173310555	0.001434314335876732	0.00034120265095013004	0.0001963051680883738	4.456396154475005e-05	0.0
N109_N1_RNA_S40_L001_R1	0.0	0.0003237062308341411	0.0	2.969781934258175e-06	0.0	5.93956386851635e-06	0.0	0.0005464398759035042	5.048629288238897e-05	0.00017640504689493558	0.00017284130857382577	0.0005072387543712962	0.0006499573784353882	0.0004382115445008009	0.0006081064048346949	0.0003931818177412167	0.001087038248195396	0.0006827334928020167	0.0011289588022815465	0.0004359307064824822	3.7346024353767454e-05	9.181377435756312e-06	4.551714247877683e-05	8.763682281845965e-05	9.612815440679525e-05	1.0084389484649809e-05	3.482024780518347e-05	0.008270296768677014	0.0008319191560325768	0.000429064745065534	6.382159995191882e-05	3.039998836809588e-05	0.00012671858144209968	0.002160481777387605	0.0025751931680900913	1.0245149261195393e-05
N109_N1_RNA_S40_L001_R2	3.0222903889745158e-06	0.0013388746423157103	0.0	6.346809816846482e-05	0.0	0.00020551574645026705	0.0026445040903527012	0.0	3.0222903889745158e-06	0.0033928231906627912	3.143182004533496e-05	0.007289159960128737	0.00015247800999351768	0.00038903499989848613	7.702657515265612e-05	5.9087396636139736e-05	0.0007689345907310887	0.0005609578969697218	0.00011350596220503835	0.0001022110927127573	0.0009312577648350798	0.0025899341328882238	0.0006161332872726201	0.00013046592274858722	0.0011137986581187054	0.000528027379249377	0.001227742241001519	0.00022295332850623894	0.00022930833997069117	0.0004111125132230873	0.0003398147765279415	0.0014500538244064396	0.000316977922954888	0.00019189037276405322	4.567543401988939e-05	0.0
N109_U1_RNA_S41_L001_R1	0.0	0.0003703216975090833	0.0	3.1651427137528486e-06	0.0	9.495428141258547e-06	0.0	0.0005570651176205014	6.963313970256267e-05	0.00016648650674339985	0.00017028467799990327	0.0004918631777171928	0.000683195705839936	0.00043134236317457074	0.0006821039570921223	0.0004062092250941645	0.001070455442174945	0.0006519144785662043	0.0010997045349334183	0.0004569634187785197	3.099954050414429e-05	1.4758733397909587e-05	3.594108680814756e-05	8.033648102230102e-05	0.00011968675914700943	1.092220319843146e-05	3.623713698401176e-05	0.008506882378381117	0.0009071177476949249	0.00042649588042979666	5.29043877748318e-05	3.182840347049967e-05	0.00012235748820255677	0.0022228122124725875	0.002671159051979859	0.0
N109_U1_RNA_S41_L001_R2	9.64719004044681e-06	0.001276644815352461	3.2157300134822695e-06	4.823595020223405e-05	6.431460026964539e-06	0.00018651234078197163	0.002707644671352071	0.0	6.431460026964539e-06	0.003485208188612084	2.7655278115947517e-05	0.007474642843338188	0.0001654545788263887	0.00043008226645929845	8.130647934260914e-05	5.8946712630256686e-05	0.0007768273562237227	0.0005826638016782746	0.00013108304466966238	0.00010558741953047345	0.0009792220996869439	0.0025594960293986078	0.0005972593014642899	0.00012008199885064373	0.0011592569307214487	0.0005504966206141887	0.001272892411447623	0.00019903313582077695	0.00021498835353030935	0.0004751715734373541	0.00032405684198166937	0.0014425417821398335	0.00031424725106350503	0.0001902982143117227	5.359852214581505e-05	0.0
N11_N1_RNA_S2_L001_R1	0.0	0.0003198809212553585	0.0	2.1184166970553543e-06	0.0	1.0592083485276771e-05	0.0	0.0005677356748108349	4.2368333941107085e-05	0.00017116806912207262	0.0001698970191038394	0.0005270620742273721	0.0007169456280186831	0.0004767463591527168	0.0006471273423892119	0.0004174065798515362	0.0011666324004047368	0.0007043626653796514	0.00115038417454536	0.00048481237526267927	4.046190787079523e-05	1.3502067188186262e-05	3.370895235466129e-05	9.45418515671058e-05	0.00012520682437207575	4.379573568147966e-06	3.6965369084964424e-05	0.008319191004576851	0.0008625273262023954	0.00043466917187448485	5.2615158189631665e-05	3.6029155555645984e-05	0.00011256640214302731	0.002255670114019035	0.0027484060742482435	1.0886007822249781e-05
