N11_N1_RNA_S2_L001_R2	55325.0	42886.5	22987.0	14157.5	11608.5	9224.0	7581.5	7035.5	6907.0	6864.5	6983.0	7521.0	8339.5	9674.0	11429.5	13465.0	16739.5	21972.5	29404.5	40259.5	57482.0	83441.5	120979.0	174993.5	250175.5	350283.0	485299.5	672044.5	929529.0	1151465.5	1356424.5	1562322.0	1716013.0	1844851.0	1921108.0	1956589.0	1964090.0	1961873.5	1945360.0	1911805.5	1874694.0	1839568.5	1820672.0	1814358.0	1810100.5	1800706.5	1776127.5	1773035.0	1748290.0	1654477.0	1563584.5	1476842.5	1382457.0	1287802.0	1159108.5	1006691.0	857374.0	719630.5	591208.0	475313.5	377940.5	298666.0	237685.5	186409.5	143733.5	113566.5	91704.5	73661.5	57628.0	45534.0	34964.0	26467.5	20233.5	14635.5	11663.0	9588.0	9786.0	10529.0	8206.5	4744.0	2835.5	2149.0	1828.0	1452.0	1167.0	1036.0	964.0	879.5	800.0	760.5	738.0	756.5	798.5	857.0	993.0	1331.5	1820.5	2380.5	4681.5	10439.0	22576.5
N11_U1_RNA_S3_L001_R1	113362.0	79171.0	30241.5	13902.5	11330.5	9430.5	8191.5	7862.5	7821.0	8052.5	8524.0	9133.0	9991.0	11378.5	13375.5	15878.0	19452.0	25284.0	33845.0	46581.5	67053.0	96339.0	136025.0	193731.0	274612.0	381364.0	522628.5	708044.0	945737.0	1207096.0	1473975.5	1701232.5	1880335.0	2001814.0	2046259.5	2065175.5	2058314.5	2029814.0	1963700.5	1894265.0	1846466.5	1788707.0	1752216.0	1718065.5	1687115.5	1670507.0	1624272.0	1597790.5	1548807.0	1437624.0	1347162.5	1268931.5	1187545.5	1100740.0	996182.0	882093.5	759870.5	641365.5	534192.0	436713.5	347715.0	268528.0	214015.5	172132.5	134087.0	105020.5	80270.0	67462.0	58789.0	47090.5	35880.0	27038.0	21328.0	15127.5	15176.5	16834.5	14334.5	12881.0	11571.5	9245.0	8339.0	7257.5	5711.0	4175.0	3180.5	2559.5	1926.0	1363.0	997.0	839.5	753.5	673.5	646.0	635.0	597.5	497.5	392.5	380.0	337.0	299.0	1062.0
N11_U1_RNA_S3_L001_R2	60950.0	48272.5	26918.5	16550.5	13497.5	10938.0	9172.0	8329.0	7850.5	7731.5	8038.0	8583.5	9346.5	10678.5	12485.0	14838.5	18372.5	23605.5	30908.5	41308.0	58220.0	83253.0	119203.0	170424.0	240717.0	334059.0	463736.0	647809.5	905930.5	1130006.5	1342550.0	1560820.5	1727142.5	1869136.0	1955850.0	1994960.0	2002462.0	1997581.0	1968557.0	1918469.5	1863604.0	1806771.0	1760062.0	1726453.0	1703296.5	1674045.0	1626753.0	1614109.0	1582798.5	1475684.5	1379536.5	1299379.0	1216635.5	1134829.5	1019903.0	882477.5	747626.0	625608.0	513602.5	410492.5	325125.5	256414.5	204271.0	161861.0	126389.0	101149.0	82905.0	67333.5	53595.5	43457.0	33849.0	25904.0	20184.0	14567.5	11440.5	9564.0	9979.5	10830.5	8513.0	4944.5	2908.5	2271.0	1981.5	1562.0	1268.0	1124.5	1025.0	953.0	897.0	865.5	849.0	850.0	875.0	952.0	1137.5	1540.5	2082.5	2723.0	5388.5	13248.5	36688.0
N12_N1_RNA_S4_L001_R1	106509.0	73933.0	28074.5	13098.0	10365.5	8486.0	7329.5	6931.0	6789.5	6830.0	7166.5	7680.5	8348.0	9409.5	10895.0	12900.0	16070.5	21384.0	28751.0	40269.5	58998.0	86458.0	124020.0	178879.5	258356.5	362395.5	494275.0	663444.5	874196.0	1095649.0	1316129.0	1485565.5	1603230.5	1669278.5	1666004.5	1654038.0	1629598.0	1593382.5	1528955.5	1467040.0	1426987.5	1375321.5	1343624.0	1318806.0	1297807.5	1291515.0	1265348.5	1253705.0	1219172.5	1134483.0	1070717.0	1014112.0	948839.5	879304.5	796533.0	703968.5	606099.0	513548.5	427287.0	346028.5	274687.0	213366.0	169040.5	132611.5	99256.0	74157.0	55335.5	43278.0	34878.5	26914.5	19891.0	14581.5	10857.5	7652.5	6716.5	6614.5	5653.5	5072.0	4522.5	3700.5	3286.0	2808.5	2190.5	1622.0	1263.5	1071.5	887.5	705.5	564.0	471.0	407.0	359.5	332.0	315.0	300.0	253.5	212.0	215.0	219.0	238.0	851.0
N12_N1_RNA_S4_L001_R2	45896.0	35567.5	19314.0	12000.0	9541.5	7636.0	6404.0	5883.0	5707.5	5727.5	5950.5	6380.5	7113.5	8296.5	9868.0	11883.5	15087.5	19737.0	26407.0	36239.0	52054.0	76622.0	112281.5	163207.0	233198.5	325539.5	450154.0	621266.5	857993.0	1044843.5	1205090.0	1369835.5	1479741.0	1566889.0	1606171.5	1608852.5	1594588.5	1578071.0	1544496.5	1494194.5	1447169.5	1402197.0	1359963.0	1330156.0	1319055.0	1303606.0	1272878.0	1270518.5	1249587.5	1166927.0	1096034.0	1037214.0	974913.0	911661.5	819381.5	712211.0	605940.5	505586.0	412564.0	327700.5	257218.0	199405.5	156001.0	121144.5	91750.5	69361.0	52917.5	41271.0	31907.5	24185.0	17911.0	13479.0	10184.0	7394.0	5770.5	4678.0	4392.0	4347.0	3418.5	2279.5	1641.5	1349.5	1161.0	973.5	848.0	761.5	691.5	624.5	576.5	551.0	539.0	556.5	573.0	593.0	678.5	857.0	1110.0	1434.5	2633.0	5769.5	13028.0
N12_U2_RNA_S5_L001_R1	138981.0	96310.0	36970.0	17934.5	14064.5	11367.0	9644.5	9024.5	8809.0	8848.5	9159.5	9696.5	10533.5	11633.0	13411.5	15701.0	19099.5	25089.5	33214.0	45939.0	66439.5	96282.0	138076.5	199198.0	287983.5	406372.0	558792.5	757279.0	1006436.0	1265928.5	1525390.5	1734228.5	1884225.0	1971172.0	1979522.0	1977678.0	1957420.0	1922354.5	1859322.0	1798140.5	1759356.5	1711505.0	1686768.5	1665628.0	1647958.5	1644836.5	1614757.0	1594899.0	1547778.0	1450205.5	1372507.5	1295820.0	1210875.5	1121823.5	1015732.5	897024.0	771430.0	653543.5	545026.0	442071.0	351632.0	274155.0	217577.0	171159.5	128426.5	97038.5	73628.5	57726.5	46039.5	35291.0	26225.5	19396.0	14453.5	10248.5	8826.0	8331.0	7066.5	6479.5	5748.0	4658.0	4190.5	3665.5	2974.0	2265.0	1763.0	1488.0	1234.0	959.5	760.5	646.5	568.0	498.5	450.5	420.5	387.0	328.0	276.5	269.0	266.0	288.5	976.5
N12_U2_RNA_S5_L001_R2	62165.0	47080.5	24133.5	14385.0	11176.5	8784.0	7203.0	6513.5	6303.5	6274.0	6393.5	6794.5	7443.5	8543.5	10247.5	12520.0	15887.0	20956.5	28122.5	38867.0	56855.0	83785.0	122398.0	179280.5	260467.0	366241.0	510512.5	710393.0	983063.5	1207072.0	1404917.0	1607868.5	1748240.5	1856617.0	1912228.0	1927808.0	1919243.0	1907312.0	1878230.0	1829497.5	1782470.5	1738511.5	1702081.5	1679658.5	1673088.0	1658879.0	1623540.0	1613196.5	1584446.5	1490294.5	1404404.0	1326182.0	1241991.0	1157410.0	1040651.0	904360.5	770342.5	646847.0	529809.0	422356.0	333600.5	259722.5	203906.5	159163.5	120509.0	91326.0	69842.5	54284.0	42154.5	31748.5	23501.0	17858.5	13428.0	9635.0	7317.5	5897.5	5566.0	5528.5	4401.5	2957.5	2134.0	1740.5	1535.0	1301.0	1123.5	1044.5	959.0	836.5	740.5	707.0	706.0	704.5	711.5	730.5	827.0	1039.5	1284.0	1568.0	3234.5	6719.0	16844.5
N21_N1_RNA_S6_L001_R1	130686.0	93464.0	39309.0	20570.5	17652.5	15704.5	14646.5	14470.0	14689.0	15229.0	16066.5	17058.5	18349.0	20365.0	22879.5	26162.5	30946.0	37910.0	48390.5	64311.5	88620.0	124572.0	174433.5	247512.5	348713.0	476418.5	644035.5	856876.0	1116800.0	1363820.5	1580842.0	1759802.5	1893583.5	1949197.5	1921465.0	1900111.5	1864055.0	1805371.5	1727117.5	1642255.0	1593540.5	1544649.0	1486619.0	1447256.0	1452966.5	1459597.0	1414784.0	1376199.0	1313024.0	1210821.5	1125942.0	1053694.5	981499.5	906337.5	816823.0	719080.5	622150.0	527846.0	440086.0	359371.5	287672.0	226801.5	181596.5	143398.5	108430.5	81986.0	61737.5	48714.0	39566.0	31245.5	23843.0	18295.5	14211.0	10678.5	10061.0	9226.5	7664.5	7711.0	7099.0	6075.0	5531.5	4988.5	4481.0	3900.5	3439.5	3177.5	2923.0	2648.0	2357.0	2109.5	1920.5	1683.0	1411.0	1214.5	1063.5	902.0	800.5	788.5	804.5	885.0	1952.0
N21_N1_RNA_S6_L001_R2	139553.0	108357.0	57703.5	34805.5	28633.5	23166.5	19201.0	17444.5	16523.5	15860.5	15677.5	16134.0	17031.5	18530.0	20691.0	23492.0	27526.5	33647.5	42686.5	56003.5	77202.5	108830.0	153933.5	217855.5	305856.5	423222.5	597544.0	799760.0	1074038.5	1292159.5	1444736.5	1618234.0	1729289.0	1814618.5	1847412.5	1842736.0	1818905.0	1777123.5	1725604.0	1678130.5	1628628.0	1552199.5	1485133.5	1454903.5	1448068.5	1437132.0	1391384.5	1371028.0	1342903.0	1238819.5	1148601.5	1079882.0	1005116.0	931733.5	832800.5	717390.0	606913.0	507433.5	414880.5	329737.0	260232.0	203523.5	160528.0	124947.0	95179.5	73364.5	56101.0	43371.0	33856.0	26084.0	19694.0	15087.5	11686.5	8833.0	7098.0	5774.5	5347.5	5162.0	4123.5	3031.5	2344.0	1969.5	1787.5	1595.5	1383.5	1244.5	1160.5	1134.0	1131.0	1102.0	1061.0	1002.5	963.0	985.5	1059.5	1259.5	1585.0	1995.0	3271.5	6709.5	16585.5
N21_U2_RNA_S7_L001_R1	159449.0	113093.0	47585.5	25887.5	21860.5	19296.0	17765.0	17224.5	17158.5	17380.0	17816.5	18344.0	19158.0	20553.5	22368.5	24945.5	29076.0	35192.0	44187.0	58437.5	81051.5	114225.0	159922.5	227269.5	318784.0	434208.5	588851.5	786925.5	1035651.5	1273296.0	1483695.0	1654732.5	1785436.5	1845513.0	1822421.5	1811840.5	1790820.0	1749257.0	1682703.5	1606481.0	1565258.0	1520671.0	1464389.0	1425017.0	1428833.5	1433041.5	1389974.5	1352687.5	1286651.0	1184178.5	1104055.0	1034355.5	960684.5	886275.5	799869.0	702651.5	605174.5	510905.0	424248.5	345907.5	275752.0	215995.5	172988.0	136392.5	102344.0	77453.0	58378.5	45785.5	37089.0	29129.0	22071.5	16714.0	12708.5	9320.0	8451.5	7518.5	6244.0	6354.5	5800.5	4846.0	4439.0	4042.0	3535.0	3028.5	2641.5	2393.5	2169.0	1903.0	1623.5	1433.0	1331.0	1173.5	991.5	874.0	780.5	641.0	542.0	533.5	536.0	563.0	1153.5
