Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
N1010_N1_RNA_S38_L001_R1	36.44916420201502	36.43223329492513	36.4089109082853	36.42392769710135	36.41324242467741	36.421242956349026	36.407630634996785	36.39582304164647	36.39583113092226	36.36327219770634	36.300461646509696	36.23565182815914	36.18590641858676	36.169157108693454	36.14915949422386	36.13178442973156	36.121936124454145	36.10247053409042	36.06292396586683	36.04090716238815	36.035528002895674	36.01626793965796	35.996521632990074	35.95601562520284	35.9333523440267	35.93229434755566	35.877254660065475	35.874812576178094	35.8415508675638	35.807197844614166	35.771891478663	35.751109695729326	35.68886231713105	35.62735731153005	35.57403296673787	35.8545023198446
N1010_N1_RNA_S38_L001_R2	36.22496759485105	36.19761859186014	36.205975240615665	36.169351520199726	36.18921805672564	36.176054157403144	36.16225339527884	36.17354975996917	36.197385220534024	36.14457079430237	36.09703141950493	36.037011139915386	36.00947222709697	35.98192730985177	35.96216222797125	35.921838854226756	35.88826142218956	35.869349444744174	35.82910341376795	35.80473575904275	35.75630167079593	35.68493782316348	35.62429698502333	35.5779935023305	35.555769194126206	35.468249270047764	35.434701257939444	35.376732891481446	35.26596203298794	35.18889843830815	35.200165455303775	34.94346198747112	34.86956649190713	34.74837847375329	34.73691288303904	35.240158781206176
N1010_U2_RNA_S39_L001_R1	36.457212992900295	36.439819857073516	36.4178373276436	36.43389725353899	36.424397529331294	36.43175932869712	36.41930844062383	36.404168125857844	36.405801831470555	36.372290447158704	36.313050326336985	36.24709358497031	36.19869249504474	36.18126029104972	36.16346678873679	36.14114737660178	36.132075416008846	36.10951783410916	36.070543711730174	36.04664208506328	36.04096873283228	36.02008840498172	36.00132706940992	35.961790573698195	35.939195446103156	35.93840777074759	35.8844137655759	35.880865808850245	35.85029745413497	35.81672189320451	35.782570838214305	35.762170349914506	35.70006366254465	35.64078849228343	35.58620327259177	35.86673029643016
N1010_U2_RNA_S39_L001_R2	36.29744361218355	36.273310565664914	36.283160912855514	36.248624732862936	36.26937572959073	36.25723127588164	36.244775660923366	36.25455843382358	36.274802777524755	36.224320937239426	36.17644192632973	36.11813981515867	36.089850257752445	36.06258463263033	36.04442930479594	36.00687817416453	35.973687761447664	35.956731798371116	35.917136078127115	35.89369753244898	35.847877824087874	35.78119518760372	35.72403024694468	35.68138469372518	35.660823976309594	35.57755806561249	35.54707443955324	35.49281134997059	35.388776234876296	35.31457541750637	35.327286752711714	35.082467754938634	35.01173256538629	34.894833959448206	34.88186069011296	35.3338276140299
N109_N1_RNA_S40_L001_R1	36.43395308920577	36.41955710097728	36.39230486735974	36.4095168028183	36.398595400057246	36.40667867131719	36.39265043118561	36.38070507731144	36.38137782201301	36.350256704980616	36.28373736721585	36.21646697753948	36.163536858926	36.14450919701214	36.12234408847568	36.10352480676483	36.09327099491649	36.07230438109642	36.029776646915344	36.00661418395195	35.999695276866454	35.980499322936645	35.961539850254724	35.91750295357375	35.897006730425666	35.896303911133536	35.83990934577619	35.83560324643601	35.804042409385616	35.76738732196403	35.73280744191197	35.71018877758555	35.6458913864095	35.58110719599478	35.52738773711539	35.81682871499616
N109_N1_RNA_S40_L001_R2	36.20917114622993	36.17784631526436	36.18349464354941	36.1460367089204	36.16764678032836	36.15794111786482	36.145293527713754	36.156643044142754	36.179209066000745	36.12551442631382	36.076319825901564	36.01271932119116	35.98700353261905	35.95563420146825	35.939212709954816	35.89399683159279	35.86182261148898	35.83901500061113	35.79891974560904	35.77012313223149	35.72256021342771	35.64734869199271	35.58796602514526	35.540924978829715	35.51901924008987	35.43050156311176	35.39627499401885	35.34010313297816	35.22801159295873	35.15038237787972	35.16468065733974	34.90486787949169	34.83101904417244	34.71206246404744	34.70342986576911	35.2161411473315
N109_U1_RNA_S41_L001_R1	36.458488140463466	36.44518646995178	36.421389186201296	36.43776243780811	36.42805953456197	36.43567591242835	36.42049623613889	36.40720339637538	36.406115726733226	36.374278284158414	36.31438730180193	36.248409496795475	36.19743513065332	36.17544303149167	36.152833350984146	36.1306839878945	36.12115799033336	36.09598084226329	36.053749354350074	36.02792889766619	36.02007363100007	35.99621843490708	35.97656967586337	35.93241749921403	35.91072118219089	35.907423164813636	35.85204181854814	35.84826815243833	35.81495331690591	35.7798436426165	35.746219382479985	35.72602231502916	35.66505310912622	35.60232096272737	35.55153622399305	35.84740110397292
N109_U1_RNA_S41_L001_R2	36.247519723519254	36.22026454653158	36.23269919566231	36.19680721100443	36.218834350608084	36.202727723689556	36.19287337632164	36.2027625822029	36.223492271218014	36.17149957015337	36.12434874874981	36.06222602221465	36.03475491174733	36.001543928526004	35.98375350878999	35.94506916161961	35.912147697756296	35.89201816563322	35.85203187833815	35.82642463264568	35.77863972058104	35.70878452126266	35.64831542295035	35.60326705002768	35.578605106669414	35.49351890414158	35.45916777316627	35.40127768637452	35.29199765405673	35.21639811690178	35.22740704825833	34.97482511330482	34.9006569050972	34.78049542252321	34.7679762084979	35.263060350243386
N11_N1_RNA_S2_L001_R1	36.46127714343202	36.444568830811505	36.424006864009044	36.43844156472528	36.42504467634893	36.435766555225236	36.42104544457156	36.409225314927006	36.40877998136895	36.376486998238704	36.32000739496901	36.25678534587792	36.211698263727065	36.19443898101231	36.17342334071817	36.15448794514417	36.14331347362467	36.12282983784812	36.08605183817475	36.064124303448885	36.06052566602454	36.04152830556561	36.02006720452477	35.98279858618069	35.95766910181153	35.95863600753624	35.90484695102666	35.90298542512712	35.8727887017291	35.8389416114148	35.803175765873576	35.78747060667938	35.72533337003904	35.66497940216021	35.61215715687297	35.88858622219371
